cveID,vendorProject,product,cwes,CWE_Name,dateAdded,dueDate,attack_vector,CWE_Likelihood,attack_complexity,cvss_score,severity,knownRansomwareCampaignUse,likelihood_prob,complexity_prob,ransomware_probability,risk_category
CVE-2018-8298,ChakraCore,ChakraCore scripting engine,CWE-843,Access of Resource Using Incompatible Type ('Type Confusion'),2022-03-03,2022-03-17,NETWORK,,NETWORK,7.6,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2018-0180,Cisco,IOS Software,CWE-399,,2022-03-03,2022-03-17,NETWORK,,HIGH,5.9,MEDIUM,Unknown,0.1,0.3,0.18,Low
CVE-2018-0179,Cisco,IOS Software,CWE-399,,2022-03-03,2022-03-17,NETWORK,,HIGH,5.9,MEDIUM,Unknown,0.1,0.3,0.18,Low
CVE-2018-0175,Cisco,"IOS, XR, and XE Software",CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-17,ADJACENT_NETWORK,High,LOW,8.0,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2018-0174,Cisco,IOS XE Software,CWE-20,Improper Input Validation,2022-03-03,2022-03-17,NETWORK,High,LOW,8.6,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2018-0173,Cisco,IOS and IOS XE Software,CWE-20,Improper Input Validation,2022-03-03,2022-03-17,NETWORK,High,LOW,8.6,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2018-0172,Cisco,IOS and IOS XE Software,CWE-20,Improper Input Validation,2022-03-03,2022-03-17,NETWORK,High,LOW,8.6,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2018-0167,Cisco,"IOS, XR, and XE Software",CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-17,ADJACENT_NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2018-0161,Cisco,IOS Software,CWE-399,,2022-03-03,2022-03-17,NETWORK,,HIGH,6.3,MEDIUM,Unknown,0.1,0.3,0.18,Low
CVE-2018-0159,Cisco,IOS Software and Cisco IOS XE Software,CWE-20,Improper Input Validation,2022-03-03,2022-03-17,NETWORK,High,LOW,7.5,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2018-0158,Cisco,IOS Software and Cisco IOS XE Software,CWE-20,Improper Input Validation,2022-03-03,2022-03-17,NETWORK,High,LOW,8.6,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2018-0156,Cisco,IOS Software and Cisco IOS XE Software,CWE-399,,2022-03-03,2022-03-17,NETWORK,,LOW,7.5,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2018-0155,Cisco,Catalyst 4500 Series Switches and Cisco Catalyst 4500-X Series Switches,CWE-388,,2022-03-03,2022-03-17,NETWORK,,LOW,8.6,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2018-0154,Cisco,IOS Software,CWE-399,,2022-03-03,2022-03-17,NETWORK,,LOW,7.5,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2018-0151,Cisco,IOS and IOS XE Software,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-17,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2017-8540,Microsoft,Malware Protection Engine,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-6744,Cisco,IOS software,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-6743,Cisco,IOS and IOS XE Software,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-6740,Cisco,IOS and IOS XE Software,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-6739,Cisco,IOS and IOS XE Software,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-6738,Cisco,IOS and IOS XE Software,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-6737,Cisco,IOS and IOS XE Software,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-6736,Cisco,IOS and IOS XE Software,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-6663,Cisco,IOS and IOS XE Software,,,2022-03-03,2022-03-24,ADJACENT_NETWORK,,LOW,6.5,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2017-6627,Cisco,IOS and IOS XE Software,CWE-399,,2022-03-03,2022-03-24,NETWORK,,LOW,7.5,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2017-12319,Cisco,IOS XE Software,CWE-20,Improper Input Validation,2022-03-03,2022-03-24,NETWORK,High,HIGH,5.9,MEDIUM,Unknown,0.9,0.3,0.66,Medium
CVE-2017-12240,Cisco,IOS and IOS XE Software,CWE-20,Improper Input Validation,2022-03-03,2022-03-24,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2017-12238,Cisco,Catalyst 6800 Series Switches,CWE-399,,2022-03-03,2022-03-24,ADJACENT_NETWORK,,LOW,6.5,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2017-12237,Cisco,IOS and IOS XE Software,CWE-399,,2022-03-03,2022-03-24,NETWORK,,LOW,7.5,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2017-12235,Cisco,IOS software,CWE-20,Improper Input Validation,2022-03-03,2022-03-24,NETWORK,High,LOW,7.5,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-12234,Cisco,IOS software,CWE-20,Improper Input Validation,2022-03-03,2022-03-24,NETWORK,High,LOW,7.5,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-12233,Cisco,IOS software,CWE-20,Improper Input Validation,2022-03-03,2022-03-24,NETWORK,High,LOW,7.5,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-12232,Cisco,IOS software,CWE-399,,2022-03-03,2022-03-24,ADJACENT_NETWORK,,LOW,6.5,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2017-12231,Cisco,IOS software,CWE-399,,2022-03-03,2022-03-24,NETWORK,,LOW,7.5,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2017-11826,Microsoft,Office,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-11292,Adobe,Flash Player,CWE-843,Access of Resource Using Incompatible Type ('Type Confusion'),2022-03-03,2022-03-24,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2017-0261,Microsoft,Office,CWE-416,Use After Free,2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-0001,Microsoft,Graphics Device Interface (GDI),,,2022-03-03,2022-03-24,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2016-8562,Siemens,SIMATIC CP,CWE-20,Improper Input Validation,2022-03-03,2022-03-24,NETWORK,High,HIGH,7.5,HIGH,Unknown,0.9,0.3,0.66,Medium
CVE-2016-7855,Adobe,Flash Player,CWE-416,Use After Free,2022-03-03,2022-03-24,NETWORK,High,NETWORK,9.3,HIGH,Unknown,0.9,0.1,0.58,Medium
CVE-2016-7262,Microsoft,Excel,CWE-20,Improper Input Validation,2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2016-7193,Microsoft,Office,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2016-5195,Linux,Kernel,CWE-362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-03-03,2022-03-24,LOCAL,Medium,HIGH,7.0,HIGH,Unknown,0.6,0.3,0.48,Medium
CVE-2016-4117,Adobe,Flash Player,,,2022-03-03,2022-03-24,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2016-1019,Adobe,Flash Player,,,2022-03-03,2022-03-24,NETWORK,,LOW,9.8,CRITICAL,Known,0.1,0.9,0.42,Medium
CVE-2016-0099,Microsoft,Windows,CWE-264,,2022-03-03,2022-03-24,LOCAL,,LOW,7.8,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2015-7645,Adobe,Flash Player,,,2022-03-03,2022-03-24,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2015-5119,Adobe,Flash Player,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2015-4902,Oracle,Java SE,,,2022-03-03,2022-03-24,NETWORK,,NETWORK,5.0,MEDIUM,Unknown,0.1,0.1,0.1,Low
CVE-2015-3043,Adobe,Flash Player,CWE-787,Out-of-bounds Write,2022-03-03,2022-03-24,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2015-2590,Oracle,Java SE,,,2022-03-03,2022-03-24,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2015-2545,Microsoft,Office,CWE-20,Improper Input Validation,2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2015-2424,Microsoft,PowerPoint,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2015-2387,Microsoft,ATM Font Driver,CWE-264,,2022-03-03,2022-03-24,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2015-1701,Microsoft,Win32k,CWE-264,,2022-03-03,2022-03-24,LOCAL,,LOW,7.8,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2015-1642,Microsoft,Office,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2014-4114,Microsoft,Windows,CWE-20,Improper Input Validation,2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2014-0496,Adobe,Reader and Acrobat,CWE-399,,2022-03-03,2022-03-24,NETWORK,,NETWORK,10.0,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2013-5065,Microsoft,Windows,CWE-20,Improper Input Validation,2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2013-3897,Microsoft,Internet Explorer,CWE-399,,2022-03-03,2022-03-24,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2013-3346,Adobe,Reader and Acrobat,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2013-1675,Mozilla,Firefox,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,NETWORK,High,LOW,6.5,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2013-1347,Microsoft,Internet Explorer,CWE-94,Improper Control of Generation of Code ('Code Injection'),2022-03-03,2022-03-24,NETWORK,Medium,LOW,8.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2013-0641,Adobe,Reader,CWE-120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2013-0640,Adobe,Reader and Acrobat,CWE-787,Out-of-bounds Write,2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2013-0632,Adobe,ColdFusion,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,2022-03-03,2022-03-24,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2012-4681,Oracle,Java SE,,,2022-03-03,2022-03-24,NETWORK,,NETWORK,10.0,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2012-1856,Microsoft,Office,CWE-94,Improper Control of Generation of Code ('Code Injection'),2022-03-03,2022-03-24,NETWORK,Medium,LOW,8.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2012-1723,Oracle,Java SE,,,2022-03-03,2022-03-24,NETWORK,,LOW,9.8,CRITICAL,Known,0.1,0.9,0.42,Medium
CVE-2012-1535,Adobe,Flash Player,,,2022-03-03,2022-03-24,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2012-0507,Oracle,Java SE,,,2022-03-03,2022-03-24,NETWORK,,NETWORK,10.0,HIGH,Known,0.1,0.1,0.1,Low
CVE-2011-3544,Oracle,Java SE JDK and JRE,,,2022-03-03,2022-03-24,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2011-1889,Microsoft,Forefront Threat Management Gateway (TMG),CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2011-0611,Adobe,Flash Player,CWE-843,Access of Resource Using Incompatible Type ('Type Confusion'),2022-03-03,2022-03-24,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2010-3333,Microsoft,Office,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2010-0232,Microsoft,Windows,CWE-264,,2022-03-03,2022-03-24,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2010-0188,Adobe,Reader and Acrobat,CWE-94,Improper Control of Generation of Code ('Code Injection'),2022-03-03,2022-03-24,LOCAL,Medium,LOW,7.8,HIGH,Known,0.6,0.9,0.72,High
CVE-2009-3129,Microsoft,Excel,CWE-94,Improper Control of Generation of Code ('Code Injection'),2022-03-03,2022-03-24,LOCAL,Medium,LOW,7.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2009-1123,Microsoft,Windows,CWE-20,Improper Input Validation,2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2008-3431,Oracle,VirtualBox,CWE-264,,2022-03-03,2022-03-24,LOCAL,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2008-2992,Adobe,Acrobat and Reader,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2004-0210,Microsoft,Windows,CWE-120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2022-03-03,2022-03-24,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2002-0367,Microsoft,Windows,,,2022-03-03,2022-03-24,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2022-24682,Zimbra,Webmail,"CWE-79, CWE-116",,2022-02-25,2022-03-11,NETWORK,,LOW,6.1,MEDIUM,Known,0.1,0.9,0.42,Medium
CVE-2017-8570,Microsoft,Office,,,2022-02-25,2022-08-25,NETWORK,,NETWORK,9.3,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2017-0222,Microsoft,Internet Explorer,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-02-25,2022-08-25,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2014-6352,Microsoft,Windows,CWE-94,Improper Control of Generation of Code ('Code Injection'),2022-02-25,2022-08-25,LOCAL,Medium,LOW,7.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2022-23131,Zabbix,Frontend,CWE-290,Authentication Bypass by Spoofing,2022-02-22,2022-03-08,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2022-23134,Zabbix,Frontend,CWE-284,Improper Access Control,2022-02-22,2022-03-08,NETWORK,,LOW,5.3,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2022-24086,Adobe,Commerce and Magento Open Source,CWE-20,Improper Input Validation,2022-02-15,2022-03-01,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2022-0609,Google,Chromium Animation,CWE-416,Use After Free,2022-02-15,2022-03-01,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2019-0752,Microsoft,Internet Explorer,CWE-843,Access of Resource Using Incompatible Type ('Type Confusion'),2022-02-15,2022-08-15,NETWORK,,HIGH,7.5,HIGH,Known,0.1,0.3,0.18,Low
CVE-2018-8174,Microsoft,Windows,CWE-787,Out-of-bounds Write,2022-02-15,2022-08-15,NETWORK,High,NETWORK,7.6,HIGH,Known,0.9,0.1,0.58,Medium
CVE-2018-20250,RARLAB,WinRAR,CWE-36,Absolute Path Traversal,2022-02-15,2022-08-15,LOCAL,,LOW,7.8,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2018-15982,Adobe,Flash Player,CWE-416,Use After Free,2022-02-15,2022-08-15,NETWORK,High,NETWORK,10.0,HIGH,Known,0.9,0.1,0.58,Medium
CVE-2017-9841,PHPUnit,PHPUnit,CWE-94,Improper Control of Generation of Code ('Code Injection'),2022-02-15,2022-08-15,NETWORK,Medium,LOW,9.8,CRITICAL,Unknown,0.6,0.9,0.72,High
CVE-2014-1761,Microsoft,Word,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-02-15,2022-08-15,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2013-3906,Microsoft,Graphics Component,CWE-94,Improper Control of Generation of Code ('Code Injection'),2022-02-15,2022-08-15,LOCAL,Medium,LOW,7.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2022-22620,Apple,"iOS, iPadOS, and macOS",CWE-416,Use After Free,2022-02-11,2022-02-25,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2021-36934,Microsoft,Windows,CWE-1220,Insufficient Granularity of Access Control,2022-02-10,2022-02-24,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2020-0796,Microsoft,SMBv3,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-02-10,2022-08-10,NETWORK,High,LOW,10.0,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2018-1000861,Jenkins,Jenkins Stapler Web Framework,CWE-502,Deserialization of Untrusted Data,2022-02-10,2022-08-10,NETWORK,Medium,LOW,9.8,CRITICAL,Unknown,0.6,0.9,0.72,High
CVE-2017-9791,Apache,Struts 1,CWE-20,Improper Input Validation,2022-02-10,2022-08-10,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2017-8464,Microsoft,Windows,,,2022-02-10,2022-08-10,NETWORK,,NETWORK,9.3,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2017-10271,Oracle,WebLogic Server,,,2022-02-10,2022-08-10,NETWORK,,LOW,7.5,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2017-0263,Microsoft,Win32k,CWE-416,Use After Free,2022-02-10,2022-08-10,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-0262,Microsoft,Office,,,2022-02-10,2022-08-10,NETWORK,,NETWORK,9.3,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2017-0145,Microsoft,SMBv1,CWE-20,Improper Input Validation,2022-02-10,2022-08-10,NETWORK,High,LOW,8.8,HIGH,Known,0.9,0.9,0.9,High
CVE-2017-0144,Microsoft,SMBv1,CWE-20,Improper Input Validation,2022-02-10,2022-08-10,NETWORK,High,LOW,8.8,HIGH,Known,0.9,0.9,0.9,High
CVE-2016-3088,Apache,ActiveMQ,CWE-20,Improper Input Validation,2022-02-10,2022-08-10,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2015-2051,D-Link,DIR-645 Router,CWE-77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),2022-02-10,2022-08-10,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2015-1635,Microsoft,HTTP.sys,CWE-94,Improper Control of Generation of Code ('Code Injection'),2022-02-10,2022-08-10,NETWORK,Medium,NETWORK,10.0,HIGH,Unknown,0.6,0.1,0.4,Medium
CVE-2015-1130,Apple,OS X,CWE-254,,2022-02-10,2022-08-10,LOCAL,,LOCAL,7.2,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2014-4404,Apple,OS X,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-02-10,2022-08-10,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2022-21882,Microsoft,Win32k,CWE-787,Out-of-bounds Write,2022-02-04,2022-02-18,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2022-22587,Apple,iOS and macOS,"CWE-20, CWE-787",,2022-01-28,2022-02-11,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2021-20038,SonicWall,SMA 100 Appliances,CWE-121,Stack-based Buffer Overflow,2022-01-28,2022-02-11,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2020-5722,Grandstream,UCM6200,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022-01-28,2022-07-28,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2020-0787,Microsoft,Windows,"CWE-269, CWE-59",,2022-01-28,2022-07-28,LOCAL,,LOW,7.8,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2017-5689,Intel,"Active Management Technology (AMT), Small Business Technology (SBT), and Standard Manageability",,,2022-01-28,2022-07-28,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2014-1776,Microsoft,Internet Explorer,CWE-416,Use After Free,2022-01-28,2022-07-28,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2014-6271,GNU,Bourne-Again Shell (Bash),CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2022-01-28,2022-07-28,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2014-7169,GNU,Bourne-Again Shell (Bash),CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2022-01-28,2022-07-28,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2006-1547,Apache,Struts 1,,,2022-01-21,2022-07-21,NETWORK,,LOW,7.5,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2012-0391,Apache,Struts 2,CWE-20,Improper Input Validation,2022-01-21,2022-07-21,NETWORK,High,NETWORK,9.3,HIGH,Unknown,0.9,0.1,0.58,Medium
CVE-2018-8453,Microsoft,Win32k,CWE-404,Improper Resource Shutdown or Release,2022-01-21,2022-07-21,LOCAL,Medium,LOW,7.8,HIGH,Known,0.6,0.9,0.72,High
CVE-2021-35247,SolarWinds,Serv-U,CWE-20,Improper Input Validation,2022-01-21,2022-02-04,NETWORK,High,LOW,5.3,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2021-32648,October CMS,October CMS,CWE-287,Improper Authentication,2022-01-18,2022-02-01,NETWORK,High,LOW,9.1,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2021-25296,Nagios,Nagios XI,"CWE-78, CWE-138",,2022-01-18,2022-02-01,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-25297,Nagios,Nagios XI,"CWE-78, CWE-138",,2022-01-18,2022-02-01,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-25298,Nagios,Nagios XI,"CWE-78, CWE-138",,2022-01-18,2022-02-01,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-40870,Aviatrix,Aviatrix Controller,"CWE-25, CWE-96",,2022-01-18,2022-02-01,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2021-33766,Microsoft,Exchange Server,CWE-287,Improper Authentication,2022-01-18,2022-02-01,NETWORK,High,LOW,7.3,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2021-21975,VMware,vRealize Operations Manager API,CWE-918,Server-Side Request Forgery (SSRF),2022-01-18,2022-02-01,NETWORK,,LOW,7.5,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2021-21315,Npm package,System Information Library for Node.JS,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2022-01-18,2022-02-01,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2021-22991,F5,BIG-IP Traffic Management Microkernel,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-01-18,2022-02-01,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2020-14864,Oracle,Intelligence Enterprise Edition,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2022-01-18,2022-07-18,NETWORK,High,LOW,7.5,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2020-13671,Drupal,Drupal core,CWE-434,Unrestricted Upload of File with Dangerous Type,2022-01-18,2022-07-18,NETWORK,Medium,LOW,8.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2020-11978,Apache,Airflow,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2022-01-18,2022-07-18,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2020-13927,Apache,Airflow's Experimental API,"CWE-1188, CWE-306",,2022-01-18,2022-07-18,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2021-22017,VMware,vCenter Server,CWE-23,Relative Path Traversal,2022-01-10,2022-01-24,NETWORK,,LOW,5.3,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2021-36260,Hikvision,Security cameras web server,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2022-01-10,2022-01-24,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
